f_id,i_id,disp.ratio_median_02,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
28.0,1.0,0.04004540540820824,0.05682743523872298,0.06771487300691166,0.02994611257433413,-0.014912893506762493,0.0053701555130157095,0.026784475289042865,-0.008916971035052616,-0.00828687064801199,0.011123167734707687,0.004730850469956041,-0.013816807716223366,0.004178535700963411,0.008566207033115152,0.03512050880630114,-0.023746278353965408,0.0038849385964579083,0.05628805271657645,0.12195827604134316,0.03793886615022376,-0.10382255557815365,0.015731505463048922,0.011255488815912658,-0.00031502382755331136,0.07517488113236294,-0.020557018337403216
