f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_25,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
19.0,1.0,-0.10827819058578184,-0.19074523862661563,-0.08869438355189338,-0.05037716252265581,-0.01692517172031894,-0.020849801234407297,-0.005631026765540373,-0.02902692171063018,-0.016314853873368382,-0.009544148546288753,0.0013870017608815673,-0.021204391973528473,-0.007893620254619042,-0.005914527197476475,-0.04467862653424535,-0.011696535567404789,-0.04338203129755413,-0.06431510132389426,0.11060988601198632,-0.15686573950083896,-0.09753901956863972,-0.020324042355378383,0.004753129058964718,-0.0001673638412906526,0.06344468079141473,0.009874735538189433
20.0,1.0,0.036456485851232054,-0.17116569476620422,0.041244501901306276,0.013070335770653835,-0.003449275330471779,-0.0081034702642902,-0.007625508287313376,-0.01999018027122319,-0.011352553959718565,0.000599797929054337,-0.0004153304248579976,-0.007020454552548092,0.0009003727190163478,-0.0017342436934438743,-0.021841945042113106,0.017611926167587274,-0.005064552324049369,-0.10975627590169369,0.1919490075543792,-0.21163411250716357,-0.05863466084980027,0.24270844044950804,-0.020923661117771542,0.0008111773821748861,0.08007875482199973,0.0034831699706218042
21.0,1.0,0.01117972394773269,0.05795000747094083,0.04155635538022992,0.009416017621062823,-0.024335042795045368,-0.0007788561669025229,-0.009775647235093422,0.02705879530978327,-0.0003323015887286981,-0.001932560364508153,-0.003221785636698054,-0.01906904996843668,-0.02411139178475236,-0.005340672750753963,-0.03048715172629996,-0.00018815372347044803,-0.008924163766631667,-0.09430344687265609,0.24775611686958393,0.20042711661690163,-0.023068350057533504,0.23738867232401295,0.020707086077737663,-0.0011343761902966468,0.0845112019571138,0.0028301309224018248
22.0,1.0,-0.09509213419662095,-0.1942347480393066,0.04957414628866308,0.01860017710592684,-0.004617642206573312,-0.01679099074217809,0.00015436171023868036,-0.029355325562192926,-0.0025514910372756356,0.00045914385309978,0.006445859776750047,-0.011498003768619482,-0.0018564071381664245,0.010699407842261888,-0.02125404027132074,0.0050386009470651735,0.004189576140894933,-0.05682658821938754,0.13326204193982585,-0.13808160902418573,-0.04703510248623578,-0.011431621295691785,0.015270945063785981,0.0022303270064601166,0.06993267917405566,-0.03143545670527011
23.0,1.0,-0.09222255205290043,0.06175148785423114,-0.06778927077285259,-0.011330276223178858,-0.025891532276226183,-0.022673617859646365,-0.005709846625440957,-0.01998220105184731,-0.006394906695350067,0.03000111195798007,-0.000982702643642397,-0.006025192674053278,0.010927189607845361,0.0021457413026979523,0.0177913472250373,0.003851783529320184,0.004956262693787592,0.01438606925011617,0.18772478335442364,-0.07785005460481588,0.04060390614508761,0.03387775038860071,-0.008783539409360575,0.0010359758659806953,0.08479248022978164,0.008719727403961007
24.0,1.0,-0.15104835461120886,0.06625109413642588,0.06049578952121636,-0.006532641090495106,-0.0022728229949181542,-0.009099848385144875,0.005024639149410009,-0.019026188784984112,0.0042199547094395745,0.03138151489659568,0.0015328978414579754,-0.014532469033961382,-0.007342476840353852,0.009530756922531903,-0.03136228883136322,-0.002936680532176236,-0.012335646884240194,0.00831233236540715,0.17193255482627745,0.13280925279045389,0.030362150570119713,-0.04533890231464063,0.021123988908470195,0.0015825561759853874,0.08446669784991195,0.011612318020328992
25.0,1.0,-0.06809895012202984,0.05161511663888231,0.01992559619620778,0.0072901344878293335,-0.026624372435501444,-0.016502091884079164,-0.0016429597275257016,-0.01664252485537308,-0.02365327782185473,-0.004524640911638172,-0.010929281833740083,0.024770013750835367,-0.0018129329475831714,0.009158039296055851,-0.026777371632056048,-0.000858521391701855,0.021161241152669312,0.02511722293459522,0.17847819440472484,0.10198806819423073,0.018173490872854813,-0.02300117976340328,-0.021512353428457073,0.0017454909927977005,-0.16045626224271226,0.011622919102214826
26.0,1.0,-0.0928649347364366,0.0641198885801766,0.03642743399111416,-0.024964352157095596,0.01419950588307893,-0.02099515601406746,0.004728182009652843,0.00017113356070872139,-0.012831780795769923,-0.018452731827675335,-0.004139121680484609,-0.011591059391299275,-0.006181221051379086,-0.000135379052853513,0.014434061358845717,-0.004196560052301833,0.0034931546785381892,0.0077840768895584495,0.17734271735778548,-0.08450879770981001,0.027127483465591136,0.01683770999824567,0.011210947354556463,0.0013110759277819035,0.0782772090147361,0.0010589826471812192
27.0,1.0,-0.08939200512191046,0.06428081839711657,0.05795111122781788,-0.023175982760047897,-0.008242831644002295,-0.022738509856774666,0.008544071741524278,0.0017754386484588461,-0.002754059189844415,-0.012428288466222332,0.011870995518993805,-0.00590213166238544,0.010127467070792439,-0.0053739797875764495,0.03396011392409968,0.0025792767276780707,0.001457452948716507,0.06696980585967749,0.18766345802841833,0.026884358336280757,0.025357785846470415,0.02437428941775232,0.017841064493939008,0.0013121350632332427,0.08616721549695809,0.014463467924875824
28.0,1.0,0.10271885832017397,0.0638897441880708,0.03754740398292076,-0.007198356730947111,0.016094418811243093,-0.00517347005521744,-0.0035515897001754102,0.0033473187871939404,0.00650637641689557,-0.0011517569570129516,0.019134841770280266,-0.013240768278519673,0.008404766198936592,0.0030692207539367985,0.01662801173664611,-0.00023890933990526478,0.019547755389784264,0.0525871387361992,0.18180708000244777,-0.10622265153312307,0.03449766170217631,0.03872161504756138,0.016047178860897345,0.002183227629766165,0.09669098577272768,0.005392758225732086
29.0,1.0,0.13545153281526898,0.07164373255364948,0.08890002885781063,0.018179347256230067,0.00986209759150897,0.0037109302219916567,0.009929917108375087,0.006732672847513194,0.02598745152074572,-0.005644331140699539,0.024461790760005327,-0.0019907207841179946,0.035569617958422145,0.0025460682676774287,0.034369570890089574,0.015691713452035783,-0.011691205711064034,0.03282475739797564,0.276477147820151,0.1858290971043618,0.04497449577572279,0.2623022417617074,0.021112136640633314,-0.0017767316676685222,0.09215159285331717,0.0070313039337630565
30.0,1.0,-0.04062094990350271,0.0687009721472628,0.08349758390531066,-0.004786276070019209,0.0038706365060541953,6.408671081970657e-05,0.0006653933799341753,-0.001035939054418993,-0.004174224041575183,0.009330857013171335,0.011347179194688885,-0.001127467384243689,-0.005257328787787591,-0.004390619460502327,0.007319781586848754,0.00410987985605798,-0.00944803648175446,0.06806916446061077,0.19719783291222479,0.16418235409525356,0.031141462279598322,0.20867291106111538,0.027130509226016678,-0.002178186348291145,0.08726197554194016,0.008540561337205663
