f_id,i_id,disp.diff_median_25,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
16.0,1.0,0.1832521421691739,0.02141424530644253,0.020448089107721525,0.007988258763693527,-0.012690752649251045,-0.01904000934195434,0.011213587232308432,-0.003185946772032595,-0.005922793602544758,0.005739926235263296,0.0007953351367477705,0.0028879459513281563,-0.009082505258210425,-0.022327824102407745,-0.004354983626524192,-0.010204235670807199,0.015021870910165514,0.006654009338015784,-0.5364476032356559,-0.07788389774226623,0.00017606765404634878,-0.47761329747590325,-0.05104101179388565,0.017445382523678228,-0.002264291455067708,-0.0658386557906447,-0.024716208479397657
