f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
1.0,1.0,-0.041961391981452684,0.08784804602928777,-0.013650973783844188,0.12062004296616456,0.07969152805160108,-0.00027875777944279603,0.1142476406553272,0.017632952608400594,-0.05607082629987126,0.034131331913708346,0.0004353805411018055,-0.009805462075923428,0.14351415393653247,0.18212246592811807,0.0037243530451252734,0.013399599809727897,0.080636429869284,-0.0625958107167568,0.9203179619745547,0.015579582593924552,-0.015419461282010398,0.3635317629892478,0.021248495723333906,0.001717071285918543,0.003504098707423376,0.03699677013905697,0.015360578624212983
2.0,1.0,1.108243210162836,0.06557533720975996,-0.014267190883741091,0.07258317270981245,-0.0034207868140022596,-0.01962754415284607,-0.019183751130105658,-0.008840346260422436,-0.025709697990505907,0.019186492165579067,0.0052595909796301285,-0.003855458146636496,-0.0259644552856024,-0.007123899981247143,-0.004382037814075604,-0.0088852411142881,0.05735239090595418,0.015490511522803568,1.1909723942727863,0.01204114403868658,-0.023672187961821783,0.7525861596412681,0.017505286663501027,0.026906375668387404,0.0036390162141564674,0.03368228375031334,0.02300883209293149
3.0,1.0,-0.010539708333797883,0.07798639110785092,-0.026445160708699112,-0.01085850570546287,0.0619145148927972,0.034789390683236554,0.014098675474169084,0.10771132299615331,0.07454282101838577,-0.009666497845129449,0.005505228357545361,0.03332567062816001,0.14266187709184971,0.020983328419930277,0.003184016972286391,0.0397556611421684,0.005876613033510699,0.04388204381703996,0.26839457668833727,0.025500902717668306,-0.014712401545090514,0.2495396734439894,0.003107863548229483,0.01962516782921986,-0.001336229085193126,0.05294249312814219,-0.007248118273763344
4.0,1.0,-0.12580077509515725,0.0724769297870885,-0.03556710372777406,0.02874867682590655,-0.017293371238308507,-0.022642615067496177,-0.03797939728901813,-0.03817167332167623,-0.045844035318855204,-0.014248727257624995,-0.008019891429342925,-0.01629687955864738,-0.032841882258270116,0.01936646889348343,-0.0017542672873824537,-0.035308760518882584,-0.001924862872459726,0.020424937311773743,0.0403628479023995,0.011932086956088155,0.01597109965215674,-0.09641986608631707,-0.036028169597694774,-0.05593070515853141,-0.001725991374238465,0.041746912400055694,-0.014421526416498985
5.0,1.0,-0.004496551542830659,0.03936079534508545,0.04713770115195942,-0.0031700722471998876,-0.007622580250686145,-0.01132091480185868,-0.00540833499403759,-0.014908952544768409,-0.009760299620946185,-0.0039692059783754795,0.0039797850497300825,0.007060780353581163,-0.006334160000349233,-0.018937015269172373,0.008477277335003587,0.013067693241439117,0.01600717227572559,0.015605929581274536,-0.6291731681139656,0.013076722869081101,0.01677789786449386,-0.338539698004882,0.007792210272619551,0.023903036872584504,-0.003679152259794452,-0.10622961454714154,-0.027617935794137745
6.0,1.0,-0.04520888082163112,0.03459240814196587,0.046381095628436064,-0.0024946243793947413,-0.006788909226232204,-0.01384018675334661,-0.030787461448732865,-0.013349379018998428,-0.004324829900692767,-0.0015251689989389111,0.00827287572778583,-0.009968647266883133,-0.026065163301046253,-0.018545589160324283,0.0042469286512278135,-0.013312356837480534,-0.006295761919059011,0.005605843558323914,-0.6108402864943102,-0.005588767219092167,0.01649445779917498,-0.32203168607766985,-0.012279118474076853,0.01970266325350552,-0.002439259892284949,-0.10165630580236683,-0.026380602987608276
7.0,1.0,-0.2040090376760999,0.03713151400013527,-0.11759701837295315,0.006660586403360709,-0.015238211531275367,-0.016609004823569286,-0.04987055621106853,-0.026957313818914305,-0.01731260955827222,-0.01566893521624336,-0.03165268561069595,-0.016857107644447693,-0.013468765888772959,0.02900701063987757,-0.018371042938683715,-0.02023944280012492,0.027974263879991607,-0.01297072132421987,-0.6878817159242109,-0.014905065543752302,-0.03966395222723236,-0.12232831225400716,-0.03847810763154685,-0.031164768834234958,-0.0026492798011270033,-0.07431824050870761,-0.019552186243239962
8.0,1.0,-0.10813962841276473,0.0345569054543128,-0.007177731581291334,-0.0005711339420949267,3.0842821482351e-05,-0.012674203300336239,0.003144839884260926,-0.010623179013475259,0.006909748233665117,-0.013126133552571298,0.005069802909831154,-0.007730214320894719,-0.022266209243749606,-0.006071628738611204,0.0018283523985013989,0.008238340693543657,0.05917985458914098,0.0636060120684988,-0.5774902208608244,0.05492868223781739,0.02028072197101877,-0.2918800316428968,-0.010340090881790876,0.027907827909964534,0.0004463420458679255,-0.09210367700950726,-0.030890456874894816
9.0,1.0,-0.10638477531095139,0.036552291327046946,-0.07231995551470234,0.0017828554639854905,0.005989049269638572,-0.005825554932277374,-0.0021792950289390464,-0.017921734858547117,-0.033328308530682665,-0.0032322053377138683,0.007288240001155412,-0.009273333994134686,-0.017081671256235928,-0.005684732741466118,-0.0001838415927711216,-0.019438726944807444,0.005077131948118442,0.07124333873139692,-0.5771416826312797,0.05729230465704521,0.014927652596437458,-0.1329744461354315,0.018524226446046593,-0.005899597184959466,-0.0012771999841320433,-0.07465775150273911,0.03229457172171457
10.0,1.0,-0.0016521113853270426,0.07015081004524926,0.001657185794428697,-0.004160364849548176,-0.011808222252194935,0.08467988887951376,-0.009682287512642657,-0.008171535425740995,0.010513461844791837,-0.0018570056092937666,0.005715446673525122,-0.011785634811723303,-0.029018605132671158,-0.012401273326953692,0.018999391653148054,-0.0029800643754058255,0.0009529276888996974,0.016415228508962054,0.11131161923178874,0.006980090021287608,0.016255226289392497,0.0021720989929444362,-0.010281683519058912,0.03401127691524233,-0.0020086537609659426,0.048311235854124765,-0.03301565674961385
