f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
1.0,1.0,-0.07153169561388999,0.14505118483992524,-0.03675367795387107,0.1369632026851629,0.0025723500780350183,0.0149418018952951,0.31397665560945665,-0.014188579717064895,0.00574113986540485,0.001535037891330098,-0.01011640996542704,0.043100087044022,0.04551739550849365,0.1437490545482302,-0.02903348849592508,-0.0037219314290312,0.0993124416540774,-0.03815767078053812,0.8096451282893704,0.021130973782960482,-0.019331632216388332,0.26943323538943387,-0.030305458915056253,-0.013445161569954699,0.012554255648202386,0.046173276550656714,0.03189654315022614
2.0,1.0,0.9164718872705755,0.16456687431287345,-0.029722962514486615,0.0345579278626025,-0.0007151072422410847,-0.017803866950558668,-0.027578719867726576,-0.007175664855787863,-0.001117627401198025,-0.00590441726312153,-0.0012866290980593645,0.042035252987864744,-0.028749538197795615,0.006011573928077834,0.0025571298615014323,0.0008199755147682468,0.10827660461257839,0.008577988696856628,1.1753129201008106,0.027994536488455412,-0.03029775942893367,0.7359812505547421,-0.03555893625428942,0.11052550427772159,0.012860442968358997,0.03120434674008316,0.04154103714727147
3.0,1.0,0.029996862894098867,0.01227468313217505,0.04164243191459382,-0.003755660381796038,0.002901665573126784,0.022997291367806417,-0.010390698415469942,0.010694759818111327,0.07365058724110474,0.00212743765389403,0.0013234131286848044,0.005673695747279271,0.07670327157560163,0.003835559961392722,0.00195335344023806,-0.006110919760859256,0.03593105223997541,0.022593326752764795,0.13800997724555455,0.03742533236315787,-0.010522372588323805,0.26500657002680905,-0.003144094604306307,-0.007893745898696018,-0.004604360013322728,0.053158518341774846,-0.005521838167562382
4.0,1.0,-0.13119140059927412,0.07738280439512388,-0.055539177122141604,-0.03411661381890059,-0.004345278592126837,-0.027952906014634314,-0.005437289570694609,-0.021435914698186752,0.006144123760452685,-0.014058518830343482,-0.014638893787303044,-0.017150187584392344,-0.04121247016543988,-0.005837790770481556,-0.005860618851228009,0.0029797171025409417,-0.021838270211727934,-0.005800289184320036,-0.11419906093452192,0.005714066511654386,0.02139977017171946,-0.138219598550987,-0.04263904122585172,-0.02808837858351961,-0.006650699852234812,0.062229776622821344,-0.007115690225809717
5.0,1.0,0.014875858367672787,0.059487643793027574,-0.013887772320821029,-0.0014509693223411352,0.0025128658922845804,-0.01993699757523878,-0.015556247535034477,0.004159178580938492,-0.017513859016939585,0.00024936942810908805,-0.0020970687171257114,-0.021139899291976634,-0.06364532708268884,-0.02564315749081231,-0.00501367290495306,-0.01485473996999721,0.012150310531689102,0.027638204517473813,-0.6735653175548312,-0.003237290619756818,0.009003609572567206,-0.23707501432897554,-0.03526602473669379,0.009593758518229781,-0.0057158886844028405,-0.13401286831060236,-0.004047239752500343
6.0,1.0,-0.08737742254239209,0.059209960083917976,-0.06937394875733283,-0.00015834936913119237,-0.000835300637090434,-0.016433538252272745,-0.02395248766851615,0.00460822179834356,-0.010703021252778349,-0.0010086238897503697,0.0060062638143816086,-0.02227368765884749,-0.0501684308226363,-0.028281365147364755,-0.008922588548538751,0.005729606096186462,-0.016873504397603517,0.017010926040670536,-0.6482616701413451,-0.010422794014901926,0.008164661917297813,-0.2388119888707364,-0.04052603359761693,-0.0130859577381826,-0.005090383705584601,-0.10736492581377637,-0.005412806992988066
7.0,1.0,-0.20366690310148822,0.0655693226508779,-0.16538749457680538,-0.020883855478406505,-0.008966242948379121,-0.01237134600148883,-0.033009322646087635,-0.02032421273862273,-0.014049629219179155,-0.0001002246915595955,-0.0194470702522752,0.03913621620685101,0.029599627999086418,-0.003987255468611554,-0.01756006596804799,-0.011244333096659474,0.07920191327703223,-0.028007936463303875,-0.7475281773337442,0.010326426813207097,-0.05443507417218507,-0.12579788558312643,-0.036271735538361834,-0.009362850585295974,0.0048575037742223616,-0.10047100951254598,-0.005361999682069999
8.0,1.0,-0.10064956354346825,0.060896474153001964,-0.07870192389950754,-0.025804625734258606,-0.00021780411624552136,-0.015192030838632426,-0.005000920763329323,0.008795253169834878,0.0002667987669200981,-0.006455455008822328,-0.0037395320561238775,-0.021592493434669797,-0.04247538626420566,-0.007829769609494544,0.0007178946268729512,0.01667394155783185,0.1076005070540086,0.02128871837761293,-0.6327429125134237,0.07505518951323457,0.02809307344544216,-0.20769857554631532,-0.025253260702347503,-0.007266888705712755,0.008756730867985575,-0.10664214316953152,-0.0051487457038505244
9.0,1.0,-0.10220283375231085,0.06421504699488495,-0.06443816160789816,-0.02708576009415539,-0.0014484424388995145,-0.017938479038193216,-0.00813721813551044,0.00010888363093282714,0.0045832878997189765,-0.0021653812735581706,0.00967148333607071,-0.026435852888436605,-0.04408424315012878,-0.006822493598173222,-0.01838557699562401,0.00995519273496459,-0.012322255353896994,0.03112941708911106,-0.6151196682688098,0.07393292330671124,0.02674226616443801,-0.1002301401466632,-0.03229888631559077,-0.004372707298692971,-0.0033856950362723863,-0.10494963918890009,0.03952950857029251
10.0,1.0,0.022257117780021544,0.08711459394610935,-0.04037718115279352,0.005488473386002396,0.0003626359572259514,0.1072612570121313,-0.012094028617024626,0.003943912719921547,-0.012723394055433277,0.003939750803768842,0.0002018691288446553,-0.011573226274019735,-0.04349073776901731,-0.01587676372896002,0.005012662659736984,0.0008525418913762411,0.022100809349932818,-0.004803608303684581,-0.002799855989600166,0.057716575202100745,0.005887866111164425,-0.052107372197152974,-0.033234480767901656,0.005314541497571434,-0.005042697661761892,0.08023739926655202,-0.00441259958108877
