f_id,i_id,disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.max,ic.eps.s,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
21.0,1.0,-0.006251462637047084,-0.036298454113479636,-0.001175270910337457,0.0019040937481449444,-0.03342709030231746,-0.010155988821540562,0.010010875406266197,-0.008941020995864768,-0.0015490949726501002,0.0019267909609348086,-0.02274136400100786,0.009067245294085362,0.010155757110333568,0.025792888657671806,0.006291615308000801,0.055701701882992796,-0.05492552078001291,0.3944068783751632,-0.03489314908021912,0.3536901773163186,0.8842071627268664,0.02486142580010853,-0.0039362545170916145,0.005134045786084552,0.07142368657894597,0.0032253678505552363
