f_id,i_id,disp.diff_mean_05,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,nbc.nb_fitness.cor,nbc.nn_nb.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x
14.0,1.0,0.6792279331181182,0.047918188871784076,-0.08634820763941373,0.029588618608822045,-0.001967055867777436,-0.007137205101533491,-0.026441675665980012,-0.013396684297769206,0.06208604086122755,0.011190762110389172,0.0015326776010686721,-0.013629711314339382,-0.03270067522864377,-0.01052466094641355,0.07262114904014508,0.01248320202087166,0.017346479851701926,-0.2137719897228912,-0.0015382045235556748,0.029142765742136114,-0.015376073174778002,-0.1727324307806307,-0.04450391150768637,0.14125637859764978,0.005261541131344747,-0.22409003984132403,-0.00226976082030392
