disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_25,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x,fold_number,ela_level.mmce_mda_50,nbc.nn_nb.cor,ela_meta.quad_w_interact.adj_r2,ic.eps.s,disp.ratio_median_05,pca.expl_var_PC1.cov_init,ic.eps.max,pca.expl_var_PC1.cor_init,disp.diff_mean_05,ela_level.mmce_mda_10,ela_meta.lin_simple.coef.max,disp.diff_median_25,ela_meta.lin_simple.coef.min,disp.diff_median_02,ela_level.qda_mda_10,ic.h.max,ela_distr.kurtosis
0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,1,,,,,,,,,,,,,,,,,
0.06481481481481481,0.12962962962962962,0.1388888888888889,0.0,0.06481481481481481,0.0,0.0,0.0,0.06481481481481481,0.0,0.06481481481481481,0.0,,0.0,0.0,0.0,0.0,0.06481481481481481,0.0,0.0,0.06481481481481481,0.2037037037037037,0.0,0.1388888888888889,0.0,0.0,2,0.0,0.0,,,,,,,,,,,,,,,
0.0,0.18604651162790697,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18604651162790697,0.18604651162790697,0.18604651162790697,3,0.0,0.0,,,,,,,,,,,,,,,
0.0,0.15463917525773196,0.15463917525773196,0.0,0.0,0.0,0.0,0.0,0.07216494845360824,0.15463917525773196,0.0,0.0,,0.0,0.0,0.0,0.15463917525773196,0.0,0.0,,0.0,,0.0,0.15463917525773196,0.0,0.0,4,0.0,0.0,0.0,0.15463917525773196,,,,,,,,,,,,,
,0.12105263157894737,0.08421052631578947,0.0,0.0,0.0,0.0,0.0,0.03684210526315789,0.0,0.08421052631578947,0.08421052631578947,,0.0,0.0,0.0,0.08421052631578947,0.0,0.0,,0.0,,0.08421052631578947,0.08421052631578947,,0.0,5,0.08421052631578947,0.0,0.08421052631578947,0.08421052631578947,0.08421052631578947,0.0,,,,,,,,,,,
,0.08839779005524862,0.08839779005524862,0.0,0.0,0.0,0.0,0.0,0.03867403314917127,0.0,0.0,0.08839779005524862,,0.0,0.0,0.0,0.08839779005524862,0.0,0.08839779005524862,0.08839779005524862,0.0,0.16574585635359115,0.08839779005524862,0.08839779005524862,0.0,0.0,6,0.0,,,,0.08839779005524862,,,,,,,,,,,,
0.0,0.2972972972972973,0.20270270270270271,0.0,0.0,0.0,0.0,0.0,0.0945945945945946,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.20270270270270271,,0.0,7,0.0,0.0,0.0,,,0.20270270270270271,0.0,,,,,,,,,,
0.0,0.18292682926829268,0.18292682926829268,0.0,0.0,0.0,0.18292682926829268,0.0,0.08536585365853659,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.18292682926829268,0.0,0.18292682926829268,8,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,
0.0,0.15625,0.15625,0.0,0.0,0.0,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,,0.0,0.0,0.0,0.15625,0.0,0.0,0.15625,0.0,,0.0,0.15625,0.0,0.0,9,0.0,,,0.14583333333333334,,,,,,,,,,,,,
0.13114754098360656,0.0,0.13114754098360656,0.0,0.0,0.0,0.0,0.0,0.05737704918032787,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.13114754098360656,0.11475409836065574,,0.13114754098360656,0.13114754098360656,0.05737704918032787,0.0,10,0.0,0.0,,0.11475409836065574,,,,,,,,,,,,,
0.1509433962264151,0.0,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,0.0660377358490566,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1320754716981132,,0.1509433962264151,0.1509433962264151,0.0660377358490566,0.0,11,0.0,0.0,,0.1320754716981132,,,,,,,,,,,,,
0.0,0.0898876404494382,0.0898876404494382,0.0,0.07865168539325842,0.0,0.0,0.07865168539325842,0.03932584269662921,0.0,0.0,0.0898876404494382,,0.0,0.0,0.0,0.0,0.07865168539325842,0.0,0.0898876404494382,0.07865168539325842,0.07865168539325842,0.0898876404494382,0.0,0.07865168539325842,0.03932584269662921,12,0.0,0.0,,,,,,,,,,,,,,,
0.06172839506172839,0.0,0.13580246913580246,0.06172839506172839,0.0,0.0,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.0,,0.06172839506172839,0.0,0.0,0.0,0.06172839506172839,0.0,,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.0,13,0.0,0.0,0.0,,,,,,,,,,,,,,
,0.0,0.28846153846153844,0.0,0.0,0.0,0.0,0.0,0.1346153846153846,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.28846153846153844,0.0,0.0,14,0.0,0.0,0.0,,,,,,0.28846153846153844,0.0,0.0,,,,,,
0.04568527918781726,0.04568527918781726,0.04568527918781726,0.0,0.04568527918781726,0.0,0.04568527918781726,0.04568527918781726,0.09137055837563451,0.15736040609137056,0.04568527918781726,0.04568527918781726,,0.0,0.0,0.0,0.04568527918781726,0.04568527918781726,0.04568527918781726,,0.04568527918781726,,0.1116751269035533,0.04568527918781726,0.0,0.0,15,0.0,0.0,0.0,0.04568527918781726,,,,,,,,,,,,,
,0.0,0.1391304347826087,0.0,0.0,0.0,0.0,0.0,0.06086956521739131,0.0,0.0,0.0,,0.0,0.0,0.0,0.1391304347826087,0.0,0.0,0.1391304347826087,0.12173913043478261,,0.1391304347826087,0.0,0.0,0.1391304347826087,16,0.0,0.0,,0.12173913043478261,,,,,,,,0.0,,,,,
0.0,0.2037037037037037,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,,0.0,0.0,0.0,0.14814814814814814,0.0,0.0,,0.0,0.0,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.0,17,0.0,0.0,0.0,,,,,,,,,,,,,,
0.0,0.22448979591836735,0.22448979591836735,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.16326530612244897,0.16326530612244897,0.16326530612244897,0.0,18,0.0,0.0,0.0,,,,,,,,,,0.0,,,,
,0.0,0.22388059701492538,0.0,0.0,0.0,,0.0,0.1044776119402985,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.22388059701492538,0.0,0.0,0.22388059701492538,0.0,0.22388059701492538,0.0,0.0,19,0.0,0.0,,,,,,,,0.0,,,,0.0,0.0,,
0.0,0.22448979591836735,0.16326530612244897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.16326530612244897,0.0,,0.0,0.16326530612244897,0.0,0.16326530612244897,20,0.0,,,0.12244897959183673,,,,,,,,,,,,,
0.0,0.12605042016806722,0.12605042016806722,0.0,0.0,0.0,0.0,,0.18487394957983194,0.0,0.0,0.0,,0.0,0.0,0.0,0.12605042016806722,0.0,,0.0,0.0,,0.0,0.12605042016806722,0.0,0.12605042016806722,21,0.0,0.0,,0.18487394957983194,,,0.0,,,,,,,,,,
,0.023076923076923078,0.06153846153846154,0.06153846153846154,0.0,0.0,0.0,0.0,0.08461538461538462,0.08461538461538462,0.08461538461538462,0.06153846153846154,,0.0,0.0,0.0,0.12307692307692308,0.0,0.0,,0.0,,0.06153846153846154,0.023076923076923078,0.0,0.12307692307692308,22,0.06153846153846154,0.0,0.0,0.08461538461538462,,,,,,,,,,0.06153846153846154,,0.0,
0.03676470588235294,0.03676470588235294,0.08088235294117647,0.03676470588235294,0.03676470588235294,0.03676470588235294,0.03676470588235294,0.03676470588235294,0.03676470588235294,0.03676470588235294,0.03676470588235294,0.03676470588235294,,0.03676470588235294,0.03676470588235294,0.03676470588235294,0.0,0.03676470588235294,0.03676470588235294,0.03676470588235294,0.11029411764705882,0.07352941176470588,0.03676470588235294,0.03676470588235294,0.0,0.0,23,0.0,0.03676470588235294,,,,,,,,,,,,,,,
0.0,0.1134020618556701,0.07731958762886598,0.0,0.0,0.07731958762886598,0.0,0.07731958762886598,0.03608247422680412,0.0,0.07731958762886598,0.07731958762886598,,0.07731958762886598,0.0,0.0,0.07731958762886598,0.0,0.0,,0.0,0.0,0.0,0.07731958762886598,0.07731958762886598,0.07731958762886598,24,0.07731958762886598,0.0,0.0,,,,,,,,,,,,,,
0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.4,0.0,0.0,,0.0,0.0,0.2,0.0,0.0,0.0,25,0.0,0.0,0.0,,,,,,,,,,,,,,
0.04950495049504951,0.09900990099009901,0.04950495049504951,0.04950495049504951,0.04950495049504951,0.0,0.0,0.04950495049504951,0.04950495049504951,0.04950495049504951,0.04950495049504951,0.0,,,0.0,0.0,0.0594059405940594,0.04950495049504951,,0.04950495049504951,0.04950495049504951,0.1485148514851485,0.04950495049504951,0.0,0.0,0.04950495049504951,26,0.0,0.04950495049504951,,,,,0.0,,,,,,,,,,
0.0,0.0,0.28846153846153844,0.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.0,0.0,0.0,,0.0,0.0,0.0,0.28846153846153844,0.0,0.0,,0.0,0.0,0.0,0.0,0.28846153846153844,0.0,27,0.0,0.0,0.0,,,,,,,,,,,,,,
0.045774647887323945,0.045774647887323945,0.045774647887323945,0.045774647887323945,0.045774647887323945,0.0,0.045774647887323945,0.045774647887323945,0.09507042253521127,0.045774647887323945,0.045774647887323945,,,0.045774647887323945,0.0,0.0,0.045774647887323945,0.045774647887323945,0.0,,0.045774647887323945,0.02464788732394366,0.045774647887323945,0.056338028169014086,0.045774647887323945,0.045774647887323945,28,0.0,0.045774647887323945,,,,,,,,,,,,,,,0.045774647887323945
0.0,0.3728813559322034,0.0,0.0,0.0,0.0,0.0,0.0,0.11864406779661017,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2542372881355932,0.2542372881355932,0.0,0.0,29,0.0,0.0,0.0,,,,,,,,,,,,,,
0.07731958762886598,0.1134020618556701,0.07731958762886598,0.07731958762886598,0.0,0.0,0.0,0.0,0.1134020618556701,0.07731958762886598,0.0,0.07731958762886598,,0.0,0.0,0.0,0.07731958762886598,0.0,0.07731958762886598,,0.0,0.07731958762886598,0.07731958762886598,0.07731958762886598,0.0,0.0,30,0.0,0.0,0.0,,,,,,,,,,,,,,
