disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_25,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x,fold_number,ela_level.mmce_mda_50,nbc.nn_nb.cor,ela_meta.quad_w_interact.adj_r2,ic.eps.s,disp.ratio_median_05,pca.expl_var_PC1.cov_init,ic.eps.max,pca.expl_var_PC1.cor_init,disp.diff_mean_05,ela_level.mmce_mda_10,ela_meta.lin_simple.coef.max,disp.diff_median_25,ela_meta.lin_simple.coef.min,disp.diff_median_02,ela_level.qda_mda_10,ic.h.max,ela_distr.kurtosis
0.05889678098016212,0.09246511665424036,0.12705534344377367,0.01058599912784034,0.014627317986001554,0.03731530918754378,0.012572769022520709,0.04154439838416152,0.020139817076707804,0.01206514643878369,0.001177389647196694,0.0020010559216628687,0.010144951264054777,0.0065961310559381455,0.06630174621271342,0.019289633789478636,0.008026358981351818,0.014670128894680801,0.11438552835010941,0.15133263815517625,0.06791539184144336,0.0803228933256203,0.0018066250072953686,0.006132583235838776,0.008258575281460066,0.014370370734243736,1,,,,,,,,,,,,,,,,,
0.05159760502284017,0.12260241753901134,0.14083903617933327,0.017761971089346892,0.031956507698916205,0.04995729573574056,0.03500213917887024,0.0334146924587864,0.02772867135571541,0.008150782878933657,0.0041980785491916766,0.00415869661683576,,0.05176232391238933,0.04268683283025003,0.00516638525150095,0.009002016594664047,0.02622082547425868,0.07888006462632145,0.024859744768525344,0.006013320959493454,0.08509127195540116,0.009288255264775638,0.00978950388613976,0.040744408063598025,0.0018923608744049886,2,0.045458572608252326,0.035776218626502945,,,,,,,,,,,,,,,
0.030225589986476675,0.17430572052954896,0.1361433049783482,0.02335517128687063,0.008209662632480134,0.026274273898912084,0.04768645936699664,0.03494417006205624,0.001829403462400152,0.007380954271161827,0.015893938075518952,0.0022384753571743285,,0.0008268425839654915,0.04155634615136159,0.00934023097802489,0.029577559596261255,0.009851959432537931,0.12590480588923827,0.016935138963512876,0.024135111786736885,0.16008065968402582,0.012026630775725102,0.001554365778210412,0.03021676585118149,0.006215672785579653,3,0.015093060750073734,0.008197725085619613,,,,,,,,,,,,,,,
0.05485168193244306,0.1240463795195774,0.10498149404458391,0.03628003634031922,0.01401435773277863,0.008559167805007798,0.011330469161614749,0.027700520948361368,0.04758690162749779,0.026027402681606346,0.009217808393225559,0.040838463909972686,,0.001660825542490757,0.03514647949589769,0.017931560401706355,0.00045450635804874064,0.009607546147769598,0.2572640437515012,,0.055100420098817424,,0.03268892108451655,0.004746902744676549,0.004604606207684326,0.005762398784951131,4,0.015615515511383706,0.0018068381174272223,0.011925722059789572,0.04024902959635087,,,,,,,,,,,,,
,0.10412925390375569,0.06006366190799477,0.08057073500671763,0.002387925639617666,0.02670401614240095,0.0147516245244569,0.004274006316552344,0.014836818100847747,0.015855047024682378,0.013009723993114888,0.024875844192820087,,0.023750935075304753,0.01602127434797975,0.04848242155535412,0.0056392554120680925,0.01065172970835413,0.3046415224413267,,0.013872695347260556,,0.052909825269585126,0.007520280966140451,,0.00637359898576748,5,0.006100366101713826,0.0008696587327062101,0.027404221960100617,0.021022606350761797,0.015006485902178544,0.07827446509043695,,,,,,,,,,,
,0.06517462964885654,0.07697149075110793,0.06850669750952369,0.007420845845874483,0.015367624115799785,0.005009279626344162,0.027286307714195445,0.02233134686015069,0.008870690160849385,0.0020350106104531987,0.019101118262011395,,0.008798797113991669,0.03778409159530652,0.01247603025190835,0.030738917417306347,0.015093106662106122,0.2125172649533734,0.04011985780012948,0.004078181227718631,0.11077722433655277,0.06114274163721875,0.01620535046887771,0.01981111156436642,0.012574830405743725,6,0.03560454537238405,,,,0.06420290808784945,,,,,,,,,,,,
0.0413949018986342,0.06236163078338482,0.13163553049639584,0.06323536530827203,0.005972165140835906,0.004053221938505999,0.006092611839470476,0.01083019125324327,0.05039676229817034,0.0015628969335672487,0.00178230638205338,0.026354404496260742,,0.011564597223080666,0.009207976950395666,0.011180771025439738,0.031335520295950686,0.05494073037453489,,,0.03610362120470074,0.06720670494475671,0.03401044926705538,0.008946376505103552,,0.01488596327842733,7,0.022298639377949504,0.045087846384278533,0.02341007285064769,,,0.03257410214336724,0.19157463940551725,,,,,,,,,,
0.04200063963880489,0.13416266939292742,0.04524857686721033,0.08337909098290859,0.0022817942493390626,0.014353918102484936,0.0037898054286080026,0.004377753334001956,0.038077090342616984,0.005627316488308469,0.01203055248961289,0.008465345024233316,,0.016076609187586095,0.020671298702915907,0.008339054076069665,,0.012126813346537342,0.25177520587098945,,0.06129330667588697,,0.010037422639666862,0.0008397435947256314,0.02060435116543089,0.005195640295334329,8,0.04698205680895402,0.006551914997454908,0.008519600452662587,0.0829481898008886,,,,0.054244240043840077,,,,,,,,,
0.0612268990660476,0.09643230573036686,0.13247706570330064,0.05350174749369828,0.004390086801022054,0.009254692049411945,0.009184861071365787,0.031154204825384422,0.014833535455281691,0.00757518871341573,0.0015009857742438566,0.010899128787801755,,0.0038232277808923423,0.016097498913287215,0.002559867061935469,0.002674369963921969,0.03668874756932841,0.2445040743372106,0.052905551368978156,0.017964955435132653,,0.03761546048066147,0.0032625893533398276,0.03265153482846546,0.012634621945907932,9,0.051430182926330524,,,0.052756616563267175,,,,,,,,,,,,,
0.08562889491818766,0.030229555251518023,0.07898291218858151,0.06697994931777586,0.012661237583028657,0.000947885792626978,0.020788626181537224,0.02689964831747946,0.021851722010194873,0.012639321660508011,0.005360410377090261,0.04422166127613611,,0.017951449420242488,0.07933200602918596,0.01535334658295637,0.035723824578515154,0.002846982055274584,0.183004202887316,0.03944360031090544,0.05877696820772676,,0.013427338993151032,0.004477694195830595,0.013063145209752885,0.011087901064250973,10,0.033182727535585446,0.009840874648860735,,0.07529611340578103,,,,,,,,,,,,,
