disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_25,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x,fold_number,ela_level.mmce_mda_50,nbc.nn_nb.cor,ela_meta.quad_w_interact.adj_r2,ic.eps.s,disp.ratio_median_05,pca.expl_var_PC1.cov_init,ic.eps.max,pca.expl_var_PC1.cor_init,disp.diff_mean_05,ela_level.mmce_mda_10,ela_meta.lin_simple.coef.max,disp.diff_median_25,ela_meta.lin_simple.coef.min,disp.diff_median_02,ela_level.qda_mda_10,ic.h.max,ela_distr.kurtosis
0.07748594566889551,0.08966791884786442,0.0,0.0,0.0,0.044538087551663545,0.06782408947233524,0.02283764883893948,0.03793012822919161,0.034993261565449636,0.018915503865034697,0.009072979427818659,0.0,0.0,0.0,0.03083162147609853,0.004999941662776092,0.023314081430496843,0.08393115097141057,0.0,0.0,0.17479725825446824,0.0,0.04868990809703376,0.1726278559803925,0.057542618660130794,1,,,,,,,,,,,,,,,,,
0.045489974433110314,0.0964803965872956,0.0,0.05230092197246733,0.035186768563530334,0.042350105193432165,0.06778860270765477,0.04117546862046201,0.03746621875076781,0.004472138249753325,0.0,0.010354596507866031,,0.0,0.0,0.024652150149308265,0.01317003975379877,0.04202144271334667,0.08534968754571189,0.004831675006260205,0.0,0.1504836388468157,0.0,0.026760698236427176,0.13762644807305402,0.06881322403652701,2,0.007873664405125063,0.005352139647285435,,,,,,,,,,,,,,,
0.06120958742073756,0.10590498221053567,0.0,0.06693732091673972,0.004112784803878839,0.02914337965404149,0.04201218043095938,0.018975529751192,0.0,0.05088089110186055,0.0285271766457612,0.0,,0.0,0.0,0.0069468708104708475,0.008973228525703938,0.007048426011972804,0.06765290183208468,0.0,0.0,0.16703740221958496,0.0,0.07648853432330889,0.1604393646781601,0.08021968233908003,3,0.0,0.01748975632392734,,,,,,,,,,,,,,,
0.05416185119516007,0.11959150649308717,0.0,0.06884234393528638,0.0,0.01854773551382999,0.041757225627349875,0.0,0.01842281627946028,0.06646980137219924,0.03705317306912361,0.0028427138533279467,,0.0,0.0,0.009006835900580617,0.023049034374010586,0.013608797016944302,0.06724001059563416,,0.0,,0.0,0.05598251148487155,0.17594503609531065,0.07197751476626343,4,0.0,0.013495784018674399,0.0,0.14200530840888584,,,,,,,,,,,,,
,0.09426526444362901,0.0,0.06647091683220761,0.0,0.026650440760888964,0.021009837181743193,0.0,0.008166356029927498,0.04465493161292663,0.05563866861853995,0.016436326283986752,,0.0,0.0,0.01466892363321557,0.02851224623486242,0.0,0.06155875418152778,,0.0,,0.0,0.06714074824071238,,0.10071112236106855,5,0.0,0.041438430554814665,0.0,0.15313770490104162,0.09184549174110178,0.10769383638780552,,,,,,,,,,,
,0.10862266272309276,0.0,0.061535570503232884,0.001234417303409511,0.02319123727366048,0.03380085304421718,0.0023051240480950856,0.010625133247071613,0.04698763279746858,0.01624316282241519,0.0022643321303200026,,0.0,0.0,0.004726269338346329,0.010683936888172903,0.010040980089525113,0.07457221771547469,0.0,0.0,0.1853634231055145,0.0,0.08456178398186195,0.14798312196825847,0.08456178398186195,6,0.0,,,,0.09069635703800068,,,,,,,,,,,,
0.07047426123540078,0.0892956606061486,0.0,0.03372775906860738,0.008420308965766527,0.034716178237668205,0.012718597298632287,0.0,0.024227379473454873,0.029601516458826416,0.06512284095232497,0.029724516257183937,,0.0,0.0,0.030005645492272248,0.025477468262578244,0.0,,,0.0,0.1426240372044177,0.0,0.05107982607546327,,0.10580821115631675,7,0.0025074139547681907,0.046154271418186454,0.0,,,0.12874733525490537,0.06956677262707779,,,,,,,,,,
0.05821663917583997,0.11050015400562965,0.0,0.06665121374589482,0.011544713875145449,0.029115260675859348,0.027900031696189445,0.003683579541111452,0.016996871005370527,0.05565585942793997,0.047152137436709124,0.013176250015998283,,0.0,0.0,0.012261194290341186,,0.013739080590938587,0.0692840536017284,,0.0,,0.0,0.08675766322590645,0.13408002498549182,0.07492707278601012,8,0.0,0.018386709308672214,0.0,0.1427318755639135,,,,0.007239615045309693,,,,,,,,,
0.057731863963179385,0.11644947706661232,0.0,0.05941835735944404,0.010541552983526624,0.024065525689140426,0.04860419687231236,0.01201471759390377,0.01888098710542471,0.050151605115852316,0.023442499632954576,0.003890642291711803,,0.0,0.0,0.009517834910704064,0.0018274844539062048,0.014464597125286456,0.07004105457291397,0.0,0.0,,0.0,0.06298661306019367,0.18476073164323478,0.0671857205975399,9,0.0,,,0.1640245379621586,,,,,,,,,,,,,
0.054327480912812996,0.12101778868913039,0.0,0.0605945862041962,0.010124265314943667,0.028630050793963132,0.04783823175647136,0.014753781798704286,0.017924221157390025,0.047441103139414936,0.022932424606182868,0.0,,0.0,0.0,0.017849419049189658,0.010835643084961459,0.012922821880937282,0.06655263434467655,0.0,0.0,,0.0,0.05951191636423651,0.14134080136506177,0.07438989545529565,10,0.00173312628773508,0.02557152656275789,,0.1637082812319382,,,,,,,,,,,,,
