disp.ratio_median_02,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_25,ela_level.mmce_qda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.cond,ic.eps.ratio,nbc.nb_fitness.cor,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_x,fold_number,ela_level.mmce_mda_50,nbc.nn_nb.cor,ela_meta.quad_w_interact.adj_r2,ic.eps.s,disp.ratio_median_05,pca.expl_var_PC1.cov_init,ic.eps.max,pca.expl_var_PC1.cor_init,disp.diff_mean_05,ela_level.mmce_mda_10,ela_meta.lin_simple.coef.max,disp.diff_median_25,ela_meta.lin_simple.coef.min,disp.diff_median_02,ela_level.qda_mda_10,ic.h.max,ela_distr.kurtosis
0.19474015186271987,0.03600100152650269,0.02179811414174661,0.013925137404956852,0.002929320632911758,0.008351780462772348,0.0018927908122421762,0.0024568049565753505,0.00568277060192018,0.001109588496585751,0.0022492393858108157,0.003794405534030141,0.006406996250492,0.0021745814442542945,0.0036251222399421015,0.00615118980884189,0.011432453216963654,0.023762153230551364,0.3929305436057232,0.04526208701067025,0.015850725231036537,0.1422440404587744,0.005435912320845814,0.0,0.04761865842831863,0.002174430934811167,1,,,,,,,,,,,,,,,,,
0.046560805687745864,0.048554722003579444,0.02058787186196939,0.025771354070159007,0.020109788188024294,0.02239063004740129,0.026686648799272412,0.006301826667996728,0.010572235407828921,0.0013551933925710755,0.005449965877521532,0.0063813117311653095,,0.037085020424437766,0.005331985644623189,0.006891092707625296,0.0031140354241157597,0.015000444529698842,0.27753436229587086,0.20093113109504138,0.02124790580943021,0.11038548427813705,0.00728068470800019,0.004158557392207624,0.03869590500665384,0.0026998661225216916,2,0.022636777588732893,0.006284393237668308,,,,,,,,,,,,,,,
0.09864548326445928,0.02988723150160329,0.02163552163967308,0.02660308557086239,0.005092612135831137,0.010398052872346705,0.012024788403082486,0.0,0.004389307777715261,0.0008575974048014689,0.006154825384709801,0.0025689573206445254,,0.015931150374061395,0.003185123594278295,0.0023285991909925284,0.005599132954147276,0.011821183214513427,0.3969951780292199,0.08159024825628149,0.01420935887491064,0.19951522430226412,0.004822392720000931,0.0002980317416102292,0.032022516870836286,0.004738096925240942,3,0.0023606687076423516,0.006325630968270839,,,,,,,,,,,,,,,
0.10061916219146966,0.04614969989972258,0.013867360656082756,0.03803867767035852,0.0020757998745722967,0.005138787751402863,0.019228228934413633,0.004664577462669658,0.013647085778781962,0.0013874884893685564,0.00231335375439084,0.005318382801122834,,0.015544620323728692,0.004378956956419264,0.004249666739106279,0.0008715576200591636,0.02781006504473319,0.44559313158475267,,0.014468636009398326,,0.005295409116365308,0.0,0.026136729930909878,0.003857931044548731,4,0.008158803727785149,0.010477986619996956,0.0025215479185632895,0.17818635209927716,,,,,,,,,,,,,
,0.032745838217016286,0.00994202162679781,0.029339193453452973,0.0024876415069154238,0.003353781092430112,0.02357078367006317,0.008237760579522715,0.005961090705010442,0.0015089982287310557,0.00029491253150499663,0.004448712067756066,,0.020569719598086407,0.007953925288175031,0.005806523216288227,0.009683518149619152,0.0105664597399109,0.4278569582615062,,0.018521821509198122,,0.012387854727093032,0.000544629947066561,,0.0024745050556420553,5,0.018454927544170018,0.011553983713185853,0.0019329664812573852,0.2460619767044414,0.06888812379564471,0.01485137258951391,,,,,,,,,,,
,0.033528671646023835,0.0058298200107462245,0.015361186627876782,0.0006412070958768455,0.009641441484599868,0.00837125002916657,0.004904682272792319,0.009846444109361117,0.005622914346267484,0.0019276963964612705,0.0011460150383893232,,0.007463037186310071,0.008818405375866815,0.004162062369588627,0.006516322572166974,0.015906909028770354,0.466206713755602,0.08712815589321085,0.009766706982961719,0.17265677667156598,0.010069626679251481,0.0,0.0211360349027325,0.012939978274917633,6,0.0028246307939410248,,,,0.07758331045555218,,,,,,,,,,,,
0.10825376111994175,0.024560771362268696,0.011493078107633496,0.062116498084869215,0.008099371811734047,0.0077020258052037695,0.028448407716250457,0.008849722928873729,0.010534532206842397,0.005887022916014611,0.0008815304272168022,0.0034858612193871758,,0.01946886136349624,0.007226626078012856,0.0034481034906140074,0.013444825439580763,0.00734418277327003,,,0.015035627203913047,0.4047044602228211,0.010548186655980877,0.0008496344254322886,,0.007617284997319069,7,0.01549053033554313,0.01662678378933964,0.006046992071928523,,,0.051279060571847425,0.14055625687466486,,,,,,,,,,
0.08430653965301026,0.04522249742729122,0.011982358114567895,0.027454020642200795,0.0024913855935973354,0.011009901247550679,0.028386958679429315,0.008227367370940769,0.008993124464175,0.0001850165843571731,0.0024799447849202997,0.02723471686275725,,0.009181890268879252,0.004985036676802987,0.0024722096486414517,,0.011282135317908726,0.34160207380359925,,0.02249476846547002,,0.008179203012743512,0.0004767152811072134,0.010482700513609004,0.002707622598531893,8,0.014901377308839473,0.011433922496055828,0.0062064963603693955,0.28089455119950246,,,,0.01472546562314178,,,,,,,,,
0.1110692091458687,0.03306088772414336,0.01745985002026746,0.04224858340154756,0.001665613241628964,0.008134835644717167,0.00697395889903021,0.005028908172235309,0.010701824420329442,0.004524376597774186,0.0037358213043978583,0.0010006809148911766,,0.0,0.0033372688518437184,0.00216602097127929,0.003920593785487142,0.012524925346233505,0.41576205551292517,0.09684765539197195,0.01836898063516736,,0.006272338601614869,0.0,0.020203682120816652,0.0058747827180823595,9,0.004880764482095675,,,0.16423638209565095,,,,,,,,,,,,,
0.11624570766547665,0.02397212996905676,0.01911130123493983,0.012917519134361146,0.0033085802184050486,0.006619965573610451,0.019494886984132338,0.004453664624233179,0.008758959508138191,0.0013990554325962953,0.0023384720516659756,0.009200375920521928,,0.005829825933424615,0.006331469253862462,0.003978091506895937,0.00486555520049415,0.016683202453220566,0.41649161957804404,0.11418226520406487,0.0175927725616773,,0.014640338173938484,0.0010242959448782214,0.016018384371067947,0.0029715485516517005,10,0.00615077546887461,0.0042915063085402945,,0.1411277311722271,,,,,,,,,,,,,
