model,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
RF,4.012659343295105,5.446685227758641,0.8214188607598971,0.7725909909018165,0.18993711646648492,0.1158092529550403,1.8712839943548651,0.5781308800016043,1.0004915317550855,0.11685614108730569,1.111162459993885,1.09340972299022,1.4332704809260246,2.399057936130037,1.8450746772819593,0.5734739603353032,1.7914875170775084,1.2905926646006858,1.956758565589058,2.839100365016508,1.163546999776635,0.3762641710241976,0.6542868855083248,0.7611673772320484,0.5885237631687881,0.3247170377685895,0.7197354528603039,0.11971670382294386,1.261220040980127,0.8057053432476557
0.9,4.012659343295105,5.446685227758641,0.6832186874623205,0.7197057234618123,0.0006395161966419316,0.362567426327572,3.7460407836113325,0.8535782462312183,0.7596464815186987,0.25495126159565906,0.8689605621362544,0.8930889122948846,0.7716177156388161,1.9936843926844363,1.8450746772819593,0.5806054835063874,1.8066517013633288,1.2905926646006858,1.0124561551429583,2.6366863056104926,1.1286957740538268,0.3762641710241976,0.6542868855083248,0.7611673772320484,0.13236857995777074,0.3247170377685895,0.7334038135742533,0.11971670382294386,1.1917249781652322,0.7309931612278442
0.7,4.447498900683261,4.100687807933197,0.8254386312485482,0.837970431223461,0.0006395161966419316,0.362567426327572,3.2953877896206216,0.7332718442409938,0.5106482668434917,0.6468198386967856,1.5156071546953411,1.2203231876463259,0.7716177156388161,2.0837989392113854,1.327172283547129,0.5806054835063874,1.8926831981315524,0.6376684748208463,1.512326127763286,2.2183453273013543,1.8015232143505102,0.21650285939405034,0.6542868855083248,0.4441638487026811,0.0016571133111882297,0.495768746895199,0.5836816455409921,0.9987074474824347,1.0758340751151594,0.7309931612278442
0.5,4.631819753283399,4.2776991655292775,0.8599157135589421,0.5818381188325621,0.0006395161966419316,0.362567426327572,2.6212760312078403,0.3790993737447639,0.5558359869477298,0.6468198386967856,1.5156071546953411,1.2190309520003657,1.0268543096777103,2.117295449593087,1.5289783492752522,0.7230859199409998,1.8926831981315524,0.9915361267169214,1.80978855416578,2.0063758519887065,1.4429969162450629,0.14276089574851425,0.8698662464932916,0.1363434617705055,0.379255509605128,0.675238819676891,0.28603582542865924,0.9987074474824347,1.0758340751151594,0.8872861293652461
