model,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
RF,4.012659343295105,5.446685227758641,0.8214188607598971,0.7725909909018165,0.18993711646648492,0.1158092529550403,1.8712839943548651,0.5781308800016043,1.0004915317550855,0.11685614108730569,1.111162459993885,1.09340972299022,1.4332704809260246,2.399057936130037,1.8450746772819593,0.5734739603353032,1.7914875170775084,1.2905926646006858,1.956758565589058,2.839100365016508,1.163546999776635,0.3762641710241976,0.6542868855083248,0.7611673772320484,0.5885237631687881,0.3247170377685895,0.7197354528603039,0.11971670382294386,1.261220040980127,0.8057053432476557
0.9,4.012659343295105,5.446685227758641,0.6950215029309619,0.7725909909018165,0.4386608869259354,0.036695937405568646,1.8712839943548651,0.5781308800016043,1.3051340263805087,0.11685614108730569,0.8689605621362548,0.9710687134517917,1.4332704809260246,2.399057936130037,1.8450746772819593,0.3805925817725335,1.817459767662621,1.2905926646006858,1.956758565589058,2.857555678624883,1.163546999776635,0.21650285939405034,0.6542868855083248,0.7611673772320484,0.5885237631687881,0.3247170377685895,0.7197354528603039,0.11971670382294386,1.261220040980127,0.8057053432476557
0.7,3.7807614652098325,5.446685227758641,0.6950215029309619,0.7197057234618123,0.2545073906789401,0.17876409677563765,1.22087749096948,0.915959876498255,0.9066084760391029,0.1692162936481214,0.8689605621362548,0.8965708750005248,1.0632080679419085,1.712353715243405,1.327172283547129,0.3805925817725335,1.9041567758898785,1.2905926646006858,1.956758565589058,2.6451173439783053,1.163546999776635,0.21650285939405034,0.18467121233688122,0.5230559190333057,0.9087408342982224,0.495768746895199,0.7197354528603039,0.11971670382294386,1.261220040980127,0.8057053432476557
0.5,3.72371745361921,4.768430312959387,0.8204227296228743,0.2833764730601218,0.04224822521290261,0.13450386655884894,1.197039147023649,0.723771420382587,0.9202079630520286,0.2790381593361677,1.3107024779004033,1.2166528203353841,1.0632080679419085,1.620789105738947,1.327172283547129,0.5097206329821917,2.02972889162504,1.3101183745405782,1.6693220040864443,2.6451173439783053,1.6171116656539777,0.19603940004356057,0.18467121233688122,0.36830622736453833,1.0020210820450883,0.48956369275108225,0.7989510263162041,0.9987074474824347,0.8493918050515568,0.3329457142406964
