model,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
RF,4.012659343295105,5.446685227758641,0.8214188607598971,0.7725909909018165,0.18993711646648492,0.1158092529550403,1.8712839943548651,0.5781308800016043,1.0004915317550855,0.11685614108730569,1.111162459993885,1.09340972299022,1.4332704809260246,2.399057936130037,1.8450746772819593,0.5734739603353032,1.7914875170775084,1.2905926646006858,1.956758565589058,2.839100365016508,1.163546999776635,0.3762641710241976,0.6542868855083248,0.7611673772320484,0.5885237631687881,0.3247170377685895,0.7197354528603039,0.11971670382294386,1.261220040980127,0.8057053432476557
0.9,4.012659343295105,5.446685227758641,0.019146466543408014,0.24793528431823342,0.43827342437848316,0.03671375818806699,1.8712839943548651,0.16183400933418524,0.6274771965441597,0.6231928040564803,1.4258345501814287,0.8924452975590436,0.7716177156388161,2.399057936130037,1.8450746772819593,0.37968546156525407,1.3255996554621108,1.2905926646006858,1.956758565589058,2.839100365016508,1.163546999776635,0.3762641710241976,0.6542868855083248,0.7611673772320484,0.5885237631687881,0.3247170377685895,0.7197354528603039,0.11971670382294386,1.261220040980127,0.8057053432476557
0.7,4.012659343295105,5.446685227758641,0.6691125732687504,0.06740989437732847,0.05289968400439493,0.3479319790693689,1.3200441842281725,0.7123062160728821,1.0534127723248499,0.6636181642876244,1.5358157714819016,1.239997850763388,1.3217760631552418,1.6584860962064998,1.8450746772819593,0.7294055970580497,1.7768549181367725,1.2021416956389563,1.956758565589058,2.6430985462780203,1.163546999776635,0.21650285939405034,1.1748733420330786,0.5230559190333057,0.5885237631687881,0.495768746895199,0.7197354528603039,0.9987074474824347,1.261220040980127,0.8057053432476557
0.5,4.546385135188839,4.744486123724535,0.7889239647271773,0.21636694271229673,0.029595145296694936,0.3587408329831796,1.5242171976874048,0.46586530739797016,1.061891995058735,0.6636181642876244,1.5358157714819016,1.234554671585916,1.359388214589147,1.8307910991829506,1.327172283547129,0.7294055970580497,1.865723133207673,1.2021416956389563,1.596541246009274,2.9929334910449157,1.4557875688205533,0.17616133058300498,0.9218752451580561,1.1104788005416784,1.0420415940601417,0.7244941522627204,0.3809298968280115,0.9987074474824347,1.261220040980127,0.18407088706233488
